"","CID_id","mol_id","action_id"
"1854",251,1384,2
"3395",420,1709,0
"482",645,1242,1
"108",68,1396,1
"103",556,1765,1
"2580",1076,1534,0
"2125",254,1269,7
"2023",370,1336,2
"2230",918,1391,7
"3527",446,1701,0
"3382",1067,1933,0
"20",1087,1885,10
"752",77,1388,1
"37",84,1361,10
"3050",624,1812,0
"3098",361,1238,0
"3084",1199,1241,0
"348",563,1321,1
"2179",370,1386,7
"2429",654,1365,0
"3282",328,1523,0
"2120",201,1391,7
"1793",199,1341,2
"550",113,1342,1
"1976",935,1347,2
"4015",1068,1571,13
"2709",328,1513,0
"1941",937,1597,2
"1893",1063,1641,2
"1459",943,1384,2
"2129",254,1272,7
"2693",566,1413,0
"1904",128,1392,2
"3131",889,1284,0
"3334",1203,2003,0
"2989",265,1269,0
"509",118,1287,1
"3316",478,1369,0
"570",1133,1283,1
"2597",125,1265,0
"3102",1203,2020,0
"1415",201,1392,2
"1249",959,1423,2
"768",61,1386,2
"1783",1075,1393,2
"2108",370,1392,7
"1956",578,1432,2
"3961",281,1284,0
"384",279,1349,1
"2712",175,1513,0
"3704",1200,1782,0
"3973",1089,1440,12
"628",19,1286,1
"1435",467,1732,2
"1012",289,1337,2
"2795",445,1626,0
"2565",164,1533,0
"1728",266,1341,2
"2492",114,1471,0
"377",491,1343,1
"46",784,1334,1
"3181",197,1401,0
"1674",1138,1348,2
"305",117,1342,1
"539",457,1353,1
"2038",969,1259,2
"880",616,1807,2
"2272",1151,1432,11
"2277",1151,1434,11
"1834",254,1337,2
"1950",596,1260,2
"3045",58,1282,0
"2244",652,1391,7
"2379",734,1528,0
"3344",265,1305,0
"3006",1000,1438,0
"3626",1121,1954,0
"2261",1151,1430,11
"248",95,1261,1
"2240",201,1387,7
"2476",603,1628,0
"386",982,1287,1
"2846",1086,1946,0
"1954",1095,1393,2
"3747",737,1674,0
"3488",164,1526,0
"2425",701,1473,0
"3346",630,1411,0
"981",1210,1974,2
"1864",365,1341,2
"812",794,1260,2
"1283",361,1259,2
"1590",969,1321,2
"1174",406,1680,2
"7",1081,1543,10
"3409",216,1335,0
"3001",622,1438,0
"3829",1172,1922,0
"3033",998,1335,0
"1420",887,1341,2
"3224",904,1585,0
"2667",650,1355,0
"3612",628,1306,0
"3777",1220,1288,0
"2497",1203,1930,0
"2142",170,1389,7
"1475",652,1341,2
"507",1090,1345,1
"858",204,1260,2
"537",153,1512,1
"1682",674,1288,2
"1252",396,1260,2
"3179",485,1747,0
"3510",40,1355,0
"99",690,1385,1
"2779",1081,1450,0
"3276",544,1431,0
"2",858,1332,10
"921",328,1336,2
"1749",648,1249,2
"3396",485,1543,0
"2592",571,1665,0
"480",146,1278,1
"57",43,1278,1
"1657",488,1246,2
"2641",864,1354,0
"606",976,1440,1
"2687",569,1257,0
"2052",867,1896,2
"2996",112,1463,0
"3844",560,1769,0
"617",146,1353,1
"2652",905,1311,0
"105",1090,1384,1
"2200",254,1263,7
"631",499,1671,1
"2689",154,1516,0
"3764",131,1284,0
"1681",118,1348,2
"2315",537,1383,5
"838",1218,1344,2
"2776",759,1420,0
"3130",1203,1988,0
"3966",1160,1669,12
"3818",1041,1623,0
"440",725,1336,1
"784",894,1384,2
"3096",566,1412,0
"1856",1009,1341,2
"1564",659,1337,2
"3189",1226,1593,0
"350",490,1442,1
"1648",61,1388,2
"2656",661,1355,0
"2962",615,1573,0
"4028",726,1625,6
"3868",669,1827,0
"3792",406,1694,0
"221",476,1737,1
"745",39,1351,1
"1030",1081,1260,2
"1015",921,1336,2
"3667",1168,1971,0
"574",537,1386,1
"2099",918,1386,7
"1230",211,1261,2
"1312",306,1393,2
"1099",598,1341,2
"452",167,1277,1
"1741",1018,1351,2
"1154",676,1260,2
"1511",393,1668,2
"294",469,1396,1
"2115",392,1498,7
"281",19,1283,1
"1551",1143,1961,2
"3985",1070,1278,12
"191",773,1396,1
"2237",635,1359,7
"3887",65,1394,0
"3216",911,1469,0
"3140",540,1380,0
"3551",703,1582,0
"2747",630,1412,0
"2828",196,1560,0
"1739",260,1567,2
"158",437,1291,1
"2883",328,1542,0
"1204",1179,1360,2
"2716",175,1409,0
"2657",864,1355,0
"258",939,1278,1
"2810",584,1732,0
"3121",184,1438,0
"586",288,1343,1
"583",355,1283,1
"2372",175,1515,0
"3531",1203,1530,0
"3257",25,1311,0
"268",412,1330,1
"1787",327,1432,2
"3598",59,1380,0
"1058",673,1664,2
"1421",125,1259,2
"1373",361,1321,2
"1392",1131,1389,2
"1618",101,1336,2
"2710",78,1413,0
"131",348,1385,1
"564",1142,1233,1
"2160",63,1278,7
"1043",791,1259,2
"3074",1070,1238,0
"681",482,1428,1
"2081",201,1285,7
"1069",954,1530,2
"3972",1170,1967,12
"2101",659,1351,7
"3723",265,1274,0
"3897",271,1595,0
"2686",139,1257,0
"3950",110,1456,0
"2697",975,1413,0
"3710",112,1464,0
"1786",251,1392,2
"409",1058,1250,1
"1355",935,1345,2
"1869",88,1341,2
"2638",807,1306,0
"1289",415,1347,2
"2796",307,1626,0
"3593",447,1383,0
"2847",945,1803,0
"2442",352,1365,0
"4014",336,1255,13
"974",652,1350,2
"2625",344,1240,0
"355",247,1370,1
"692",916,1388,1
"2189",569,1399,7
"1495",959,1422,2
"2931",954,1642,0
"3075",8,1241,0
"204",735,1246,1
"2729",118,1238,0
"2048",335,1641,2
"259",12,1256,1
"1579",61,1349,2
"208",108,1332,1
"1353",403,1663,2
"403",202,1331,1
"2536",588,1556,0
"369",520,1349,1
"3356",53,1314,0
"353",730,1242,1
"3970",1160,1670,12
"30",109,1450,10
"1506",1106,1388,2
"3504",674,1284,0
"119",733,1351,1
"3614",1062,1354,0
"3153",485,1744,0
"1727",1113,1524,2
"1467",1176,1272,2
"405",906,1387,1
"1723",1176,1268,2
"3691",1203,2025,0
"2455",1077,1928,0
"276",287,1242,1
"3565",206,1380,0
"3195",1014,1919,0
"1953",716,1345,2
"722",1054,1480,1
"2527",851,1877,0
"2088",254,1268,7
"3467",278,1380,0
"1166",413,1351,2
"3057",790,1335,0
"3684",289,1324,0
"1942",444,1247,2
"1036",805,1384,2
"1545",362,1655,2
"1195",175,1539,2
"1109",882,1532,2
"243",989,1885,1
"535",1086,1271,1
"2065",496,1336,2
"3917",685,1417,0
"1929",774,1343,2
"2321",187,1551,5
"1944",764,1249,2
"1064",1102,1335,2
"2842",550,1443,0
"3166",760,1419,0
"1987",1008,1341,2
"2481",911,1467,0
"1900",497,1414,2
"1008",25,1305,2
"2515",212,1383,0
"616",605,1243,1
"3347",566,1411,0
"2499",417,1550,0
"661",939,1291,1
"1797",251,1351,2
"1769",61,1389,2
"2814",226,1572,0
"74",77,1350,1
"2164",170,1393,7
"390",242,1278,1
"3436",328,1490,0
"2416",1203,1914,0
"716",62,1345,1
"1024",869,1399,2
"1557",361,1393,2
"2533",17,1281,0
"673",448,1287,1
"416",258,1242,1
"2738",166,1412,0
"3394",1164,1324,0
"2475",311,1628,0
"306",1131,1385,1
"3954",25,1316,0
"1909",432,1341,2
"1613",1181,1541,2
"3834",118,1422,0
"1539",1132,1885,2
"695",63,1387,1
"3760",406,1695,0
"2695",209,1335,0
"2857",265,1384,0
"3455",125,1264,0
"112",323,1428,1
"3656",334,1359,0
"3401",855,1335,0
"2408",297,1367,0
"3159",798,1447,0
"2797",621,1626,0
"1133",1100,1335,2
"3152",932,1447,0
"2755",50,1366,0
"322",348,1285,1
"432",690,1345,1
"3772",1077,1530,0
"1922",304,1623,2
"1836",233,1432,2
"3991",336,1246,13
"1986",351,1525,2
"3326",80,1415,0
"3086",967,1238,0
"3597",231,1380,0
"3080",929,1238,0
"1329",769,1239,2
"1535",921,1342,2
"3448",347,1356,0
"3323",1026,1369,0
"80",32,1330,1
"1743",921,1349,2
"2434",485,1365,0
"1399",535,1341,2
"2396",566,1410,0
"1762",143,1388,2
"2615",259,1581,0
"304",215,1396,1
"1983",943,1348,2
"3539",756,1726,0
"2952",889,1430,0
"60",56,1242,1
"121",178,1269,1
"2079",1011,1414,2
"955",716,1385,2
"3032",511,1447,0
"1510",1186,1390,2
"2523",318,1635,0
"2790",809,1626,0
"475",63,1343,1
"3405",649,1324,0
"749",1202,1486,1
"686",288,1285,1
"1611",797,1304,2
"3702",571,1666,0
"339",690,1343,1
"1147",1197,1268,2
"206",11,1245,1
"265",490,1485,1
"912",690,1389,2
"3388",32,1335,0
"2361",896,1356,0
"3800",501,1284,0
"137",440,1286,1
"901",62,1385,2
"323",982,1286,1
"1318",1229,1335,2
"2856",1216,1711,0
"3648",856,1340,0
"3652",373,1359,0
"2620",7,1240,0
"3931",1207,1922,0
"1039",25,1304,2
"520",1002,1918,1
"3802",630,1413,0
"532",713,1390,1
"2226",62,1343,7
"1773",652,1392,2
"3027",153,1282,0
"1991",125,1348,2
"3008",719,1557,0
"848",125,1387,2
"3201",109,1455,0
"3801",902,1490,0
"242",776,1336,1
"1520",1131,1336,2
"1860",393,1341,2
"1469",930,1337,2
"1695",427,1413,2
"434",427,1286,1
"425",876,1291,1
"1544",1176,1270,2
"2892",1032,1808,0
"2110",148,1336,7
"1810",576,1259,2
"3411",558,1335,0
"2895",610,1806,0
"2726",544,1409,0
"710",194,1291,1
"3739",1205,1932,0
"2872",225,1553,0
"3949",754,1729,0
"3822",296,1380,0
"413",97,1396,1
"314",360,1351,1
"437",63,1388,1
"638",38,1343,1
"1828",665,1390,2
"2833",828,1863,0
"850",702,1291,2
"3474",84,1314,0
"3271",547,1362,0
"2057",833,1883,2
"210",348,1384,1
"3413",898,1361,0
"113",202,1334,1
"3443",911,1470,0
"85",1086,1275,1
"849",649,1278,2
"3595",370,1383,0
"3934",116,1473,0
"2574",317,1360,0
"227",862,1396,1
"1886",1111,1522,2
"51",534,1291,1
"3493",1189,1526,0
"1707",601,1321,2
"3765",1203,1472,0
"747",1142,1597,1
"3048",677,1831,0
"1411",251,1393,2
"1569",61,1348,2
"1407",479,1341,2
"1319",285,1414,2
"178",360,1384,1
"3689",103,1369,0
"1803",143,1348,2
"2538",397,1556,0
"1076",935,1414,2
"393",1086,1264,1
"3707",207,1355,0
"15",848,1885,10
"3711",84,1309,0
"2362",192,1356,0
"1672",115,1472,2
"273",503,1291,1
"2451",574,1788,0
"1246",60,1260,2
"709",784,1331,1
"1487",125,1345,2
"2958",83,1356,0
"3910",1227,1888,0
"1480",844,1384,2
"453",371,1481,1
"2675",955,1361,0
"29",750,1361,10
"632",1164,1480,1
"1774",400,1673,2
"1704",894,1345,2
"680",434,1261,1
"3582",485,1653,0
"3573",162,1524,0
"1437",560,1732,2
"3477",322,1309,0
"1125",1110,1412,2
"3343",1203,2014,0
"1442",240,1321,2
"1307",1096,1385,2
"2041",710,1349,2
"2884",175,1542,0
"2398",1203,1526,0
"2965",311,1629,0
"1901",770,1246,2
"3719",585,1411,0
"2743",306,1412,0
"3236",176,1383,0
"2096",274,1393,7
"3026",485,1282,0
"3585",1203,2027,0
"3499",905,1310,0
"2967",16,1280,0
"1275",1071,1396,2
"3651",606,1805,0
"4060",393,1669,4
"3202",697,1356,0
"486",518,1278,1
"340",1,1234,1
"399",108,1334,1
"2819",555,1637,0
"3400",1227,1335,0
"3005",296,1613,0
"3042",28,1324,0
"2674",18,1282,0
"2203",1146,1440,7
"338",95,1350,1
"1027",808,1440,2
"337",77,1347,1
"3368",194,1557,0
"1096",592,1386,2
"129",1109,1450,1
"2660",291,1609,0
"3458",654,1653,0
"868",552,1257,2
"164",784,1332,1
"2178",254,1264,7
"138",515,1342,1
"2198",659,1285,7
"626",360,1501,1
"188",1086,1266,1
"3955",406,1686,0
"89",488,1384,1
"670",124,1283,1
"2990",406,1692,0
"3353",603,1630,0
"1049",61,1285,2
"674",736,1291,1
"2130",537,1345,7
"949",484,1337,2
"1451",578,1288,2
"262",437,1336,1
"1887",876,1278,2
"667",360,1349,1
"122",118,1286,1
"3567",59,1241,0
"1910",1075,1392,2
"2938",1189,1829,0
"2170",659,1349,7
"840",329,1399,2
"2208",198,1259,7
"3851",348,1284,0
"3610",298,1474,0
"2611",259,1583,0
"3255",336,1557,0
"38",109,1409,10
"2204",118,1291,7
"721",33,1337,1
"559",239,1576,1
"2818",1203,1850,0
"2037",1048,1337,2
"1835",414,1321,2
"1085",521,1239,2
"2643",322,1306,0
"330",107,1396,1
"212",537,1388,1
"2377",1077,1528,0
"2922",574,1786,0
"2581",1038,1534,0
"922",1080,1399,2
"911",1208,1321,2
"2598",1004,1521,0
"1428",1068,1570,2
"1321",496,1349,2
"1572",86,1259,2
"96",415,1386,1
"3445",51,1241,0
"3207",280,1443,0
"2338",135,1380,5
"2682",483,1740,0
"1340",124,1254,2
"3946",1203,2013,0
"2114",274,1386,7
"3101",1157,1380,0
"2791",596,1626,0
"165",447,1278,1
"3637",112,1468,0
"2490",25,1313,0
"2987",599,1371,0
"2792",952,1913,0
"1784",1018,1385,2
"592",215,1398,1
"2784",747,1402,0
"1202",254,1349,2
"3863",156,1517,0
"931",125,1389,2
"1626",254,1390,2
"831",277,1353,2
"999",1167,1259,2
"2135",918,1479,7
"1429",201,1348,2
"36",1226,1370,10
"1884",143,1389,2
"3000",125,1269,0
"1718",440,1287,2
"1967",1017,1308,2
"2111",370,1278,7
"3937",666,1454,0
"2441",297,1365,0
"2707",1047,1238,0
"1642",683,1832,2
"3921",175,1543,0
"2639",84,1306,0
"3824",112,1466,0
"146",939,1349,1
"1498",1134,1390,2
"2840",1038,1532,0
"2932",453,1489,0
"2307",584,1798,5
"3559",871,1490,0
"1666",415,1385,2
"1796",125,1479,2
"4043",1158,1964,4
"827",692,1291,2
"744",929,1283,1
"1492",1218,1390,2
"217",1149,1511,1
"366",9,1242,1
"3588",911,1464,0
"3309",824,1418,0
"2275",1115,1450,11
"602",12,1247,1
"2433",754,1365,0
"1878",1112,1543,2
"2248",93,1435,11
"2562",1077,1533,0
"1935",293,1337,2
"1651",992,1235,2
"2373",154,1515,0
"3009",1081,1522,0
"1257",332,1260,2
"2986",57,1371,0
"3243",306,1410,0
"3106",265,1341,0
"2774",352,1367,0
"1140",1169,1380,2
"1795",921,1350,2
"3762",27,1322,0
"877",716,1259,2
"1574",411,1239,2
"3498",1101,1380,0
"1356",170,1384,2
"100",121,1486,1
"2243",853,1889,7
"254",348,1387,1
"2612",265,1261,0
"1788",1110,1490,2
"1237",1138,1344,2
"1262",1110,1411,2
"278",331,1345,1
"139",279,1336,1
"685",698,1283,1
"2356",304,1625,0
"2510",424,1713,0
"1998",143,1345,2
"3520",825,1770,0
"1234",254,1341,2
"2761",270,1366,0
"3013",1220,1832,0
"3696",304,1621,0
"3992",792,1640,13
"818",403,1664,2
"815",432,1392,2
"1354",1106,1384,2
"12",121,1381,10
"3095",652,1238,0
"1711",1050,1590,2
"4000",560,1768,13
"3712",1073,1937,0
"2332",717,1845,5
"1822",254,1393,2
"3989",336,1250,13
"2407",1203,1624,0
"725",117,1347,1
"652",375,1351,1
"2564",1038,1533,0
"3639",200,1324,0
"3278",35,1339,0
"1636",293,1336,2
"1725",716,1321,2
"803",549,1762,2
"2460",560,1767,0
"3505",370,1284,0
"3071",630,1478,0
"3486",225,1474,0
"72",325,1285,1
"3268",789,1335,0
"3620",25,1308,0
"2994",544,1435,0
"3227",1173,1781,0
"3914",851,1361,0
"1530",716,1260,2
"302",342,1399,1
"1665",125,1385,2
"578",394,1242,1
"3314",807,1724,0
"114",815,1559,1
"41",1097,1381,10
"1491",118,1391,2
"319",623,1291,1
"771",402,1384,2
"3613",758,1548,0
"4061",288,1350,4
"177",578,1384,1
"311",994,1235,1
"189",1083,1384,1
"2751",685,1366,0
"1827",402,1392,2
"1305",1197,1262,2
"478",448,1283,1
"1980",1018,1348,2
"2134",148,1291,7
"1692",665,1288,2
"3852",1223,1472,0
"1449",733,1345,2
"2329",611,1310,5
"282",974,1336,1
"2988",399,1594,0
"1072",613,1256,2
"1527",125,1342,2
"497",464,1396,1
"3150",823,1879,0
"3364",658,1826,0
"1961",492,1341,2
"145",683,1736,1
"1397",791,1385,2
"62",792,1440,1
"1129",993,1259,2
"3506",929,1284,0
"2213",118,1285,7
"1999",997,1286,2
"3959",1203,1531,0
"3187",301,1616,0
"1363",918,1384,2
"3265",406,1697,0
"609",12,1254,1
"1990",361,1392,2
"3663",252,1500,0
"2861",248,1578,0
"3220",57,1372,0
"1652",916,1347,2
"2831",470,1733,0
"3135",106,1449,0
"4035",304,1532,6
"3935",183,1547,0
"285",243,1332,1
"1476",741,1859,2
"1779",1113,1413,2
"3056",1220,2042,0
"1519",918,1385,2
"1038",322,1305,2
"455",1108,1350,1
"2677",587,1282,0
"2864",1067,1934,0
"3580",265,1266,0
"1678",918,1348,2
"599",98,1283,1
"4011",1101,1794,13
"2509",544,1433,0
"629",395,1485,1
"2347",75,1408,0
"2146",584,1796,7
"3297",22,1292,0
"920",416,1305,2
"961",652,1414,2
"2789",385,1664,0
"4021",1127,1732,13
"483",835,1884,1
"226",577,1370,1
"244",26,1254,1
"3737",189,1548,0
"2602",1038,1475,0
"3093",249,1356,0
"3608",758,1547,0
"2438",270,1365,0
"54",481,1739,1
"735",19,1287,1
"2267",1115,1543,11
"2477",25,1315,0
"2205",721,1370,7
"2064",375,1389,2
"1881",387,1390,2
"813",1018,1384,2
"1693",1145,1278,2
"800",1081,1259,2
"510",172,1381,1
"1242",228,1321,2
"3479",1016,1314,0
"2485",71,1403,0
"714",490,1671,1
"2878",860,1704,0
"980",844,1349,2
"3336",162,1412,0
"2893",311,1627,0
"2045",296,1485,2
"1461",162,1525,2
"218",1072,1757,1
"2155",62,1346,7
"2242",118,1283,7
"1422",629,1341,2
"1867",954,1529,2
"806",61,1260,2
"2546",1081,1939,0
"3676",265,1263,0
"1423",920,1543,2
"2232",251,1391,7
"439",295,1396,1
"2320",186,1549,5
"2122",148,1383,7
"3609",359,1474,0
"3046",484,1324,0
"663",517,1399,1
"361",918,1286,1
"2900",568,1646,0
"3366",1001,1917,0
"2095",501,1385,7
"2658",1062,1355,0
"1619",1190,1938,2
"705",447,1349,1
"26",201,1345,10
"1912",440,1283,2
"2218",148,1238,7
"1683",1009,1321,2
"754",534,1278,1
"2651",1129,1311,0
"2865",547,1553,0
"1843",420,1706,2
"1292",418,1259,2
"691",349,1652,1
"3306",410,1702,0
"3534",573,1649,0
"3097",251,1238,0
"924",879,1291,2
"1150",716,1342,2
"1219",675,1432,2
"975",223,1426,2
"3920",952,1531,0
"277",518,1291,1
"3127",656,1383,0
"2879",662,1383,0
"1181",657,1260,2
"4012",1101,1795,13
"1023",568,1668,2
"761",1090,1345,1
"4037",1048,1341,4
"2694",154,1413,0
"225",1049,1549,1
"196",544,1304,1
"1621",657,1321,2
"2173",254,1383,7
"2811",406,1682,0
"1328",232,1414,2
"964",432,1321,2
"2618",366,1240,0
"1712",1181,1242,2
"1566",935,1343,2
"2555",485,1465,0
"871",277,1278,2
"2166",170,1343,7
"1736",254,1391,2
"1274",843,1385,2
"544",1012,1291,1
"2917",466,1424,0
"894",254,1260,2
"3017",59,1335,0
"1379",1018,1345,2
"3552",190,1554,0
"1599",1176,1736,2
"3773",652,1324,0
"1914",185,1321,2
"2431",634,1365,0
"605",107,1440,1
"58",1015,1345,1
"1556",1135,1957,2
"3464",1203,2011,0
"2910",649,1821,0
"2968",1045,1527,0
"2860",125,1275,0
"942",484,1336,2
"3900",25,1312,0
"3828",955,1888,0
"1703",904,1903,2
"2882",641,1507,0
"1405",375,1342,2
"1568",791,1337,2
"3447",529,1356,0
"829",1197,1261,2
"571",45,1242,1
"2452",406,1678,0
"1477",993,1321,2
"1394",415,1285,2
"2440",50,1365,0
"3204",407,1443,0
"1273",63,1350,2
"2845",407,1544,0
"174",735,1252,1
"3916",200,1454,0
"3377",508,1557,0
"1240",1119,1663,2
"3109",89,1427,0
"3611",106,1446,0
"2462",156,1520,0
"3252",1203,1856,0
"2610",1154,1583,0
"2206",170,1349,7
"2380",750,1314,0
"3487",651,1822,0
"106",77,1384,1
"615",410,1381,1
"2241",537,1348,7
"1447",1070,1348,2
"2825",139,1494,0
"770",892,1396,2
"3602",409,1240,0
"2541",505,1556,0
"2785",845,1664,0
"3757",274,1490,0
"538",219,1570,1
"2974",917,1855,0
"1798",903,1771,2
"3310",1220,1430,0
"1332",372,1390,2
"1171",674,1341,2
"3523",542,1760,0
"1838",382,1341,2
"2764",685,1367,0
"3727",1203,1996,0
"124",690,1384,1
"1750",659,1392,2
"1170",1122,1259,2
"2024",771,1722,2
"3936",19,1284,0
"3469",25,1314,0
"2083",310,1350,7
"3640",830,1362,0
"1553",384,1385,2
"766",120,1481,1
"2077",118,1392,2
"4016",296,1511,13
"3537",420,1648,0
"1013",969,1260,2
"794",242,1291,2
"389",38,1345,1
"1550",921,1260,2
"915",872,1384,2
"775",1197,1399,2
"2802",429,1717,0
"1844",501,1341,2
"1522",808,1399,2
"1706",1178,1341,2
"1141",706,1844,2
"3335",207,1356,0
"1269",170,1285,2
"2759",352,1366,0
"2717",566,1409,0
"1374",1176,1275,2
"1675",918,1351,2
"321",777,1291,1
"1641",710,1389,2
"965",175,1399,2
"1017",488,1250,2
"3623",854,1890,0
"1293",375,1385,2
"2823",1199,1981,0
"2995",911,1463,0
"1818",1218,1285,2
"71",194,1336,1
"1326",770,1247,2
"3826",595,1359,0
"491",222,1345,1
"1847",61,1351,2
"1812",410,1703,2
"3894",229,1406,0
"1203",681,1278,2
"456",688,1277,1
"1548",1138,1346,2
"247",995,1440,1
"1610",458,1236,2
"786",694,1273,2
"2002",228,1392,2
"3156",778,1664,0
"2953",1203,1529,0
"3629",889,1431,0
"3502",441,1719,0
"3099",676,1238,0
"3922",878,1415,0
"2768",654,1367,0
"3329",1203,2016,0
"1226",774,1278,2
"66",243,1330,1
"280",442,1242,1
"2582",164,1534,0
"1296",39,1353,2
"467",194,1349,1
"2672",732,1752,0
"1153",649,1336,2
"3888",1065,1548,0
"2744",585,1412,0
"516",557,1242,1
"2829",516,1560,0
"1101",762,1249,2
"1169",143,1391,2
"2804",800,1419,0
"720",412,1329,1
"63",195,1559,1
"487",477,1286,1
"1324",838,1385,2
"1667",626,1813,2
"2331",584,1797,5
"1735",304,1622,2
"1624",1048,1389,2
"1336",402,1259,2
"2827",340,1560,0
"47",502,1349,1
"2161",148,1337,7
"3370",216,1366,0
"2094",274,1260,7
"451",776,1353,1
"3431",112,1461,0
"1065",432,1393,2
"3359",579,1790,0
"832",876,1351,2
"978",304,1532,2
"2437",399,1365,0
"375",279,1350,1
"3475",905,1314,0
"934",374,1249,2
"2253",1228,1543,11
"1103",198,1432,2
"2093",118,1278,7
"4036",364,1658,4
"820",913,1309,2
"1753",659,1259,2
"1598",733,1349,2
"3744",90,1284,0
"3862",724,1359,0
"64",236,1559,1
"394",368,1659,1
"2767",148,1387,0
"1720",375,1386,2
"1951",652,1347,2
"2059",525,1341,2
"828",726,1532,2
"271",12,1248,1
"2348",1203,2028,0
"736",1221,1399,1
"1488",1100,1380,2
"1112",151,1259,2
"3896",44,1352,0
"284",413,1387,1
"3270",1220,1431,0
"279",977,1854,1
"3198",912,1665,0
"1850",1197,1264,2
"2287",1228,1412,11
"2183",198,1392,7
"3111",198,1284,0
"420",1231,1486,1
"2131",274,1392,7
"1455",633,1278,2
"568",517,1440,1
"2219",502,1350,7
"2091",918,1387,7
"3303",758,1418,0
"363",476,1261,1
"344",477,1283,1
"3584",1203,1989,0
"913",510,1396,2
"3277",644,1339,0
"3655",641,1540,0
"2333",671,1602,5
"3442",406,1691,0
"4049",233,1388,4
"3681",1076,1529,0
"2670",1081,1942,0
"3554",85,1233,0
"2344",612,1327,0
"376",951,1739,1
"3974",1147,1435,12
"3607",790,1380,0
"2154",501,1384,7
"841",148,1385,2
"619",1086,1273,1
"1592",125,1341,2
"1062",873,1259,2
"1409",1111,1450,2
"3480",886,1314,0
"2222",1220,2041,7
"1180",254,1285,2
"645",39,1349,1
"2221",251,1480,7
"555",707,1370,1
"1032",325,1385,2
"1742",576,1392,2
"3238",146,1496,0
"751",288,1385,1
"1092",337,1396,2
"430",973,1399,1
"1512",143,1351,2
"773",201,1260,2
"224",482,1442,1
"612",618,1512,1
"2939",919,1382,0
"1871",325,1349,2
